timestamp,distance_kiri_m,distance_kanan_m,kemiringan_deg
2025-05-13T14:47:01.654212,2009,1929,9.09
2025-05-13T14:47:01.788233,2009,1930,8.98
2025-05-13T14:47:01.811342,2008,1930,8.87
2025-05-13T14:47:01.914653,2008,1930,8.87
2025-05-13T14:47:01.975446,2008,1930,8.87
2025-05-13T14:47:02.056604,2008,1931,8.75
2025-05-13T14:47:02.116560,2006,1931,8.53
2025-05-13T14:47:02.178003,2006,1931,8.53
2025-05-13T14:47:02.275882,2006,1931,8.53
2025-05-13T14:47:02.324863,2006,1933,8.31
2025-05-13T14:47:02.441334,2002,1933,7.86
2025-05-13T14:47:02.445302,2002,1933,7.86
2025-05-13T14:47:02.591613,2002,1936,7.52
2025-05-13T14:47:02.596303,2002,1936,7.52
2025-05-13T14:47:02.712643,2002,1936,7.52
2025-05-13T14:47:02.759647,1997,1936,6.96
2025-05-13T14:47:02.860347,1997,1939,6.62
2025-05-13T14:47:02.916854,1997,1939,6.62
2025-05-13T14:47:02.981091,1997,1939,6.62
2025-05-13T14:47:03.064736,1991,1939,5.94
2025-05-13T14:47:03.124503,1991,1942,5.6
2025-05-13T14:47:03.223854,1991,1942,5.6
2025-05-13T14:47:03.249320,1991,1942,5.6
2025-05-13T14:47:03.380899,1985,1942,4.92
2025-05-13T14:47:03.389641,1985,1946,4.46
2025-05-13T14:47:03.514980,1985,1946,4.46
2025-05-13T14:47:03.543001,1985,1946,4.46
2025-05-13T14:47:03.660740,1985,1950,4.0
2025-05-13T14:47:03.699022,1978,1950,3.21
2025-05-13T14:47:03.786925,1978,1950,3.21
2025-05-13T14:47:03.862621,1978,1950,3.21
2025-05-13T14:47:03.929799,1978,1953,2.86
2025-05-13T14:47:04.003260,1971,1953,2.06
2025-05-13T14:47:04.055558,1971,1953,2.06
2025-05-13T14:47:04.164127,1971,1953,2.06
2025-05-13T14:47:04.195642,1971,1957,1.6
2025-05-13T14:47:04.322193,1971,1957,1.6
2025-05-13T14:47:04.326209,1965,1957,0.92
2025-05-13T14:47:04.464524,1965,1960,0.57
2025-05-13T14:47:04.482755,1965,1960,0.57
2025-05-13T14:47:04.590888,1965,1960,0.57
2025-05-13T14:47:04.629260,1961,1960,0.11
2025-05-13T14:47:04.732847,1961,1964,-0.34
2025-05-13T14:47:04.809031,1961,1964,-0.34
2025-05-13T14:47:04.858586,1961,1964,-0.34
2025-05-13T14:47:04.952062,1957,1964,-0.8
2025-05-13T14:47:05.005156,1957,1967,-1.15
2025-05-13T14:47:05.110527,1957,1967,-1.15
2025-05-13T14:47:05.123577,1957,1967,-1.15
2025-05-13T14:47:05.269143,1953,1972,-1.6
2025-05-13T14:47:05.270227,1953,1972,-2.18
2025-05-13T14:47:05.397292,1953,1972,-2.18
2025-05-13T14:47:05.430529,1953,1972,-2.18
2025-05-13T14:47:05.540721,1953,1977,-2.75
2025-05-13T14:47:05.577290,1948,1977,-3.32
2025-05-13T14:47:05.662580,1948,1977,-3.32
2025-05-13T14:47:05.732476,1948,1977,-3.32
2025-05-13T14:47:05.803497,1948,1981,-3.78
2025-05-13T14:47:05.895434,1944,1981,-4.23
2025-05-13T14:47:05.928297,1944,1981,-4.23
2025-05-13T14:47:06.054686,1944,1981,-4.23
2025-05-13T14:47:06.068832,1944,1986,-4.8
2025-05-13T14:47:06.195980,1944,1986,-4.8
2025-05-13T14:47:06.211501,1957,1986,-3.32
2025-05-13T14:47:06.344534,1957,1987,-3.43
2025-05-13T14:47:06.375387,1957,1987,-3.43
2025-05-13T14:47:06.466055,1957,1987,-3.43
2025-05-13T14:47:06.522590,1953,1987,-3.89
2025-05-13T14:47:06.608965,1953,1988,-4.0
2025-05-13T14:47:06.680424,1953,1988,-4.0
2025-05-13T14:47:06.735161,1953,1988,-4.0
2025-05-13T14:47:06.839053,1950,1988,-4.35
2025-05-13T14:47:06.875701,1950,2007,-6.5
2025-05-13T14:47:06.998264,1950,2007,-6.5
2025-05-13T14:47:07.000841,1950,2007,-6.5
2025-05-13T14:47:07.146937,1947,2015,-6.84
2025-05-13T14:47:07.147748,1947,2015,-7.74
2025-05-13T14:47:07.265094,1947,2015,-7.74
2025-05-13T14:47:07.315998,1947,2015,-7.74
2025-05-13T14:47:07.412714,1947,2016,-7.86
2025-05-13T14:47:07.463610,1938,2016,-8.87
2025-05-13T14:47:07.539413,1938,2016,-8.87
2025-05-13T14:47:07.621534,1938,2016,-8.87
2025-05-13T14:47:07.687740,1938,2015,-8.75
2025-05-13T14:47:07.781310,1934,2015,-9.2
2025-05-13T14:47:07.805459,1934,2015,-9.2
2025-05-13T14:47:07.940793,1934,2015,-9.2
2025-05-13T14:47:07.949215,1934,2013,-8.98
2025-05-13T14:47:08.075946,1934,2013,-8.98
2025-05-13T14:47:08.086214,1931,2013,-9.31
2025-05-13T14:47:08.224110,1931,2012,-9.2
2025-05-13T14:47:08.249837,1931,2012,-9.2
2025-05-13T14:47:08.344975,1931,2012,-9.2
2025-05-13T14:47:08.406614,1928,2012,-9.54
2025-05-13T14:47:08.493962,1928,2010,-9.31
2025-05-13T14:47:08.570614,1928,2010,-9.31
2025-05-13T14:47:08.613685,1928,2010,-9.31
2025-05-13T14:47:08.730176,1927,2010,-9.43
2025-05-13T14:47:08.889192,1927,2010,-9.43
2025-05-13T14:47:09.031981,1924,2010,-9.76
2025-05-13T14:47:09.191829,1924,2010,-9.76
2025-05-13T14:47:09.353752,1924,2010,-9.76
2025-05-13T14:47:09.512313,1924,2010,-9.76
2025-05-13T14:47:09.656038,1921,2010,-10.09
2025-05-13T14:47:09.831055,1921,2010,-10.09
2025-05-13T14:47:09.979950,1921,2010,-10.09
2025-05-13T14:47:10.138271,1921,2010,-10.09
2025-05-13T14:47:10.298004,1922,2010,-9.98
2025-05-13T14:47:10.457761,1922,2010,-9.98
2025-05-13T14:47:10.601228,1923,2010,-9.87
2025-05-13T14:47:10.636157,1923,2000,-8.75
2025-05-13T14:47:10.760560,1923,2000,-8.75
2025-05-13T14:47:10.761543,1923,2000,-8.75
2025-05-13T14:47:10.901386,1923,1999,-8.64
2025-05-13T14:47:10.917805,1923,1999,-8.64
2025-05-13T14:47:11.028719,1923,1999,-8.64
2025-05-13T14:47:11.082874,1923,1999,-8.64
2025-05-13T14:47:11.171968,1923,1998,-8.53
2025-05-13T14:47:11.241187,1923,1998,-8.53
2025-05-13T14:47:11.297669,1923,1998,-8.53
2025-05-13T14:47:11.400575,1923,1998,-8.53
2025-05-13T14:47:11.437955,1923,1995,-8.19
2025-05-13T14:47:11.543601,1923,1995,-8.19
2025-05-13T14:47:11.562104,1923,1995,-8.19
2025-05-13T14:47:11.707378,1923,1996,-8.19
2025-05-13T14:47:11.708665,1923,1996,-8.31
2025-05-13T14:47:11.835816,1923,1996,-8.31
2025-05-13T14:47:11.864398,1923,1996,-8.31
2025-05-13T14:47:11.978338,1923,1996,-8.31
2025-05-13T14:47:12.027107,1923,1996,-8.31
2025-05-13T14:47:12.105208,1923,1996,-8.31
2025-05-13T14:47:12.184632,1924,1996,-8.19
2025-05-13T14:47:12.247194,1924,1982,-6.62
2025-05-13T14:47:12.349366,1924,1982,-6.62
2025-05-13T14:47:12.366118,1924,1982,-6.62
2025-05-13T14:47:12.491444,1904,1982,-8.87
2025-05-13T14:47:12.512781,1904,1962,-6.62
2025-05-13T14:47:12.640107,1904,1962,-6.62
2025-05-13T14:47:12.664325,1904,1962,-6.62
2025-05-13T14:47:12.784390,1904,1962,-6.62
2025-05-13T14:47:12.905545,1904,1962,-6.62
2025-05-13T14:47:13.047002,1904,1963,-6.73
2025-05-13T14:47:13.174180,1904,1963,-6.73
2025-05-13T14:47:13.323020,1904,1964,-6.84
2025-05-13T14:47:13.434474,1904,1964,-6.84
2025-05-13T14:47:13.442210,1904,1964,-6.84
2025-05-13T14:47:13.590356,1904,1983,-8.98
2025-05-13T14:47:13.606704,1904,1983,-8.98
2025-05-13T14:47:13.712248,1904,1983,-8.98
2025-05-13T14:47:13.753098,1911,1983,-8.19
2025-05-13T14:47:13.855486,1911,1984,-8.31
2025-05-13T14:47:13.914828,1911,1984,-8.31
2025-05-13T14:47:13.982285,1911,1984,-8.31
2025-05-13T14:47:14.072698,1911,1984,-8.31
2025-05-13T14:47:14.123855,1911,1985,-8.42
2025-05-13T14:47:14.237099,1911,1985,-8.42
2025-05-13T14:47:14.248009,1911,1985,-8.42
2025-05-13T14:47:14.380273,1910,1985,-8.53
2025-05-13T14:47:14.388241,1910,1976,-7.52
2025-05-13T14:47:14.512212,1910,1976,-7.52
2025-05-13T14:47:14.553028,1910,1976,-7.52
2025-05-13T14:47:14.661124,1910,1977,-7.63
2025-05-13T14:47:14.699495,1910,1977,-7.63
2025-05-13T14:47:14.787500,1910,1977,-7.63
2025-05-13T14:47:14.856111,1910,1977,-7.63
2025-05-13T14:47:14.930482,1910,1978,-7.74
2025-05-13T14:47:15.020217,1910,1978,-7.74
2025-05-13T14:47:15.047526,1910,1978,-7.74
2025-05-13T14:47:15.179232,1910,1978,-7.74
2025-05-13T14:47:15.192346,1910,1977,-7.63
2025-05-13T14:47:15.319361,1910,1977,-7.63
2025-05-13T14:47:15.321031,1910,1977,-7.63
2025-05-13T14:47:15.467974,1910,1978,-7.74
2025-05-13T14:47:15.482504,1910,1978,-7.74
2025-05-13T14:47:15.588558,1910,1978,-7.74
2025-05-13T14:47:15.645728,1910,1978,-7.74
2025-05-13T14:47:15.731551,1910,1977,-7.63
2025-05-13T14:47:15.803289,1910,1977,-7.63
2025-05-13T14:47:15.857231,1910,1977,-7.63
2025-05-13T14:47:15.945483,1910,1977,-7.63
2025-05-13T14:47:16.003580,1910,1978,-7.74
2025-05-13T14:47:16.126165,1910,1978,-7.74
2025-05-13T14:47:16.126972,1910,1978,-7.74
2025-05-13T14:47:16.270252,1910,1979,-7.74
2025-05-13T14:47:16.271066,1910,1979,-7.86
2025-05-13T14:47:16.396614,1910,1979,-7.86
2025-05-13T14:47:16.427371,1910,1979,-7.86
2025-05-13T14:47:16.539940,1910,1964,-6.16
2025-05-13T14:47:16.587836,1909,1964,-6.28
2025-05-13T14:47:16.660939,1909,1964,-6.28
2025-05-13T14:47:16.746470,1909,1964,-6.28
2025-05-13T14:47:16.808092,1909,1965,-6.39
2025-05-13T14:47:16.894611,1910,1965,-6.28
2025-05-13T14:47:16.927558,1910,1965,-6.28
2025-05-13T14:47:17.053531,1910,1965,-6.28
2025-05-13T14:47:17.073954,1910,1966,-6.39
2025-05-13T14:47:17.195602,1910,1966,-6.39
2025-05-13T14:47:17.209987,1910,1966,-6.39
2025-05-13T14:47:17.344893,1910,1968,-6.62
2025-05-13T14:47:17.372835,1910,1968,-6.62
2025-05-13T14:47:17.467051,1910,1968,-6.62
2025-05-13T14:47:17.530217,1908,1968,-6.84
2025-05-13T14:47:17.610138,1908,1971,-7.18
2025-05-13T14:47:17.693516,1908,1971,-7.18
2025-05-13T14:47:17.735877,1908,1971,-7.18
2025-05-13T14:47:17.837227,1906,1971,-7.41
2025-05-13T14:47:17.882047,1906,1987,-9.2
2025-05-13T14:47:18.003548,1906,1987,-9.2
2025-05-13T14:47:18.010274,1906,1987,-9.2
2025-05-13T14:47:18.144097,1906,1991,-9.65
2025-05-13T14:47:18.154499,1904,1991,-9.87
2025-05-13T14:47:18.271308,1904,1991,-9.87
2025-05-13T14:47:18.318052,1904,1991,-9.87
2025-05-13T14:47:18.414053,1904,1995,-10.31
2025-05-13T14:47:18.474650,1901,1995,-10.65
2025-05-13T14:47:18.539840,1901,1995,-10.65
2025-05-13T14:47:18.639236,1901,1995,-10.65
2025-05-13T14:47:18.677958,1901,2000,-11.2
2025-05-13T14:47:18.782492,1900,2000,-11.31
2025-05-13T14:47:18.803711,1900,2000,-11.31
2025-05-13T14:47:18.941343,1900,2000,-11.31
2025-05-13T14:47:18.945224,1900,2004,-11.75
2025-05-13T14:47:19.071787,1900,2004,-11.75
2025-05-13T14:47:19.097285,1898,2004,-11.97
2025-05-13T14:47:19.212406,1898,2005,-12.08
2025-05-13T14:47:19.259939,1898,2005,-12.08
2025-05-13T14:47:19.339144,1898,2005,-12.08
2025-05-13T14:47:19.418759,1898,2005,-12.08
2025-05-13T14:47:19.481053,1898,2008,-12.41
2025-05-13T14:47:19.582882,1898,2008,-12.41
2025-05-13T14:47:19.599759,1898,2008,-12.41
2025-05-13T14:47:19.722192,1899,2008,-12.3
2025-05-13T14:47:19.744562,1899,2019,-13.5
2025-05-13T14:47:19.871083,1899,2019,-13.5
2025-05-13T14:47:19.884040,1899,2019,-13.5
2025-05-13T14:47:20.013287,1899,2022,-13.82
2025-05-13T14:47:20.043871,1895,2022,-14.25
2025-05-13T14:47:20.139880,1895,2022,-14.25
2025-05-13T14:47:20.207700,1895,2022,-14.25
2025-05-13T14:47:20.282526,1895,2026,-14.68
2025-05-13T14:47:20.366602,1895,2026,-14.68
2025-05-13T14:47:20.402147,1895,2026,-14.68
2025-05-13T14:47:20.525707,1895,2026,-14.68
2025-05-13T14:47:20.548625,1895,2030,-15.11
2025-05-13T14:47:20.668642,1895,2030,-15.11
2025-05-13T14:47:20.672982,1895,2030,-15.11
2025-05-13T14:47:20.815944,1895,2034,-15.54
2025-05-13T14:47:20.824936,1895,2034,-15.54
2025-05-13T14:47:20.942547,1895,2034,-15.54
2025-05-13T14:47:20.987251,1895,2034,-15.54
2025-05-13T14:47:21.085554,1895,2036,-15.75
2025-05-13T14:47:21.150115,1895,2036,-15.75
2025-05-13T14:47:21.206205,1895,2036,-15.75
2025-05-13T14:47:21.308896,1894,2036,-15.85
2025-05-13T14:47:21.352611,1894,2038,-16.07
2025-05-13T14:47:21.468612,1894,2038,-16.07
2025-05-13T14:47:21.476538,1894,2038,-16.07
2025-05-13T14:47:21.611384,1894,2038,-16.07
2025-05-13T14:47:21.616831,1894,2039,-16.17
2025-05-13T14:47:21.742677,1894,2039,-16.17
2025-05-13T14:47:21.771391,1894,2039,-16.17
2025-05-13T14:47:21.891658,1894,2039,-16.17
2025-05-13T14:47:21.934395,1894,2039,-16.17
2025-05-13T14:47:22.013159,1894,2039,-16.17
2025-05-13T14:47:22.093082,1894,2039,-16.17
2025-05-13T14:47:22.155145,1894,2039,-16.17
2025-05-13T14:47:22.235579,1893,2039,-16.28
2025-05-13T14:47:22.276532,1893,2039,-16.28
2025-05-13T14:47:22.416268,1893,2039,-16.28
2025-05-13T14:47:22.421658,1893,2039,-16.28
2025-05-13T14:47:22.548658,1893,2039,-16.28
2025-05-13T14:47:22.556858,1891,2039,-16.49
2025-05-13T14:47:22.697675,1891,2039,-16.49
2025-05-13T14:47:22.719103,1891,2039,-16.49
2025-05-13T14:47:22.815087,1891,2039,-16.49
2025-05-13T14:47:22.876668,1890,2039,-16.59
2025-05-13T14:47:22.963517,1890,2038,-16.49
2025-05-13T14:47:23.040842,1890,2038,-16.49
2025-05-13T14:47:23.084164,1890,2038,-16.49
2025-05-13T14:47:23.183755,1888,2038,-16.7
2025-05-13T14:47:23.230483,1888,2035,-16.38
2025-05-13T14:47:23.339159,1888,2035,-16.38
2025-05-13T14:47:23.354454,1888,2035,-16.38
2025-05-13T14:47:23.497611,1888,2034,-16.28
2025-05-13T14:47:23.501698,1887,2034,-16.38
2025-05-13T14:47:23.619371,1887,2034,-16.38
2025-05-13T14:47:23.664835,1887,2034,-16.38
2025-05-13T14:47:23.768312,1887,2032,-16.17
2025-05-13T14:47:23.805667,1886,2032,-16.28
2025-05-13T14:47:23.889904,1886,2032,-16.28
2025-05-13T14:47:23.985802,1886,2032,-16.28
2025-05-13T14:47:24.031109,1886,2030,-16.07
2025-05-13T14:47:24.128846,1886,2030,-16.07
2025-05-13T14:47:24.155789,1886,2030,-16.07
2025-05-13T14:47:24.288449,1886,2030,-16.07
2025-05-13T14:47:24.295886,1886,2027,-15.75
2025-05-13T14:47:24.422795,1886,2027,-15.75
2025-05-13T14:47:24.446266,1886,2027,-15.75
2025-05-13T14:47:24.571446,1886,2026,-15.64
2025-05-13T14:47:24.607760,1886,2026,-15.64
2025-05-13T14:47:24.693105,1886,2026,-15.64
2025-05-13T14:47:24.749884,1886,2026,-15.64
2025-05-13T14:47:24.835409,1886,2025,-15.54
2025-05-13T14:47:24.929067,1886,2025,-15.54
2025-05-13T14:47:24.955590,1886,2025,-15.54
2025-05-13T14:47:25.071951,1886,2025,-15.54
2025-05-13T14:47:25.101104,1886,2023,-15.32
2025-05-13T14:47:25.222751,1886,2023,-15.32
2025-05-13T14:47:25.228168,1886,2023,-15.32
2025-05-13T14:47:25.365858,1886,2020,-15.0
2025-05-13T14:47:25.390686,1885,2020,-15.11
2025-05-13T14:47:25.492895,1885,2020,-15.11
2025-05-13T14:47:25.553896,1885,2020,-15.11
2025-05-13T14:47:25.635997,1885,2016,-14.68
2025-05-13T14:47:25.696348,1884,2016,-14.79
2025-05-13T14:47:25.756625,1884,2016,-14.79
2025-05-13T14:47:25.855366,1884,2016,-14.79
2025-05-13T14:47:25.897129,1884,2012,-14.36
2025-05-13T14:47:26.014164,1883,2012,-14.47
2025-05-13T14:47:26.020944,1883,2012,-14.47
2025-05-13T14:47:26.169947,1883,2008,-14.04
2025-05-13T14:47:26.175629,1883,2008,-14.04
2025-05-13T14:47:26.291407,1883,2008,-14.04
2025-05-13T14:47:26.333091,1882,2008,-14.14
2025-05-13T14:47:26.430605,1882,2005,-13.82
2025-05-13T14:47:26.495510,1882,2005,-13.82
2025-05-13T14:47:26.556880,1882,2005,-13.82
2025-05-13T14:47:26.638270,1882,2005,-13.82
2025-05-13T14:47:26.704608,1882,2003,-13.6
2025-05-13T14:47:26.802957,1882,2003,-13.6
2025-05-13T14:47:26.823230,1882,2003,-13.6
2025-05-13T14:47:26.957024,1881,2003,-13.71
2025-05-13T14:47:26.967332,1881,2002,-13.6
2025-05-13T14:47:27.094619,1881,2002,-13.6
2025-05-13T14:47:27.119829,1881,2002,-13.6
2025-05-13T14:47:27.237750,1881,2001,-13.5
2025-05-13T14:47:27.260732,1881,2001,-13.5
2025-05-13T14:47:27.364743,1881,2001,-13.5
2025-05-13T14:47:27.440044,1881,2001,-13.5
2025-05-13T14:47:27.506283,1881,2000,-13.39
2025-05-13T14:47:27.582735,1880,2000,-13.5
2025-05-13T14:47:27.632427,1880,2000,-13.5
2025-05-13T14:47:27.747735,1880,2000,-13.5
2025-05-13T14:47:27.773947,1880,1999,-13.39
2025-05-13T14:47:27.900883,1880,1999,-13.39
2025-05-13T14:47:27.904683,1879,1999,-13.5
2025-05-13T14:47:28.043870,1879,1999,-13.5
2025-05-13T14:47:28.060798,1879,1999,-13.5
2025-05-13T14:47:28.165054,1879,1999,-13.5
2025-05-13T14:47:28.207167,1877,1999,-13.71
2025-05-13T14:47:28.308217,1877,1999,-13.71
2025-05-13T14:47:28.370650,1877,1999,-13.71
2025-05-13T14:47:28.434557,1877,1999,-13.71
2025-05-13T14:47:28.527582,1875,1999,-13.93
2025-05-13T14:47:28.575497,1875,1997,-13.71
2025-05-13T14:47:28.687007,1875,1997,-13.71
2025-05-13T14:47:28.699568,1875,1997,-13.71
2025-05-13T14:47:28.842932,1875,1996,-13.6
2025-05-13T14:47:28.844781,1875,1996,-13.6
2025-05-13T14:47:28.964834,1875,1996,-13.6
2025-05-13T14:47:29.008373,1875,1996,-13.6
2025-05-13T14:47:29.108002,1875,1996,-13.6
2025-05-13T14:47:29.154988,1874,1996,-13.71
2025-05-13T14:47:29.235013,1874,1996,-13.71
2025-05-13T14:47:29.314210,1874,1996,-13.71
2025-05-13T14:47:29.378622,1874,1995,-13.6
2025-05-13T14:47:29.473622,1874,1995,-13.6
2025-05-13T14:47:29.497348,1874,1995,-13.6
2025-05-13T14:47:29.632350,1874,1995,-13.6
2025-05-13T14:47:29.637222,1874,1995,-13.6
2025-05-13T14:47:29.764295,1874,1995,-13.6
2025-05-13T14:47:29.777100,1874,1995,-13.6
2025-05-13T14:47:29.906332,1874,1995,-13.6
2025-05-13T14:47:29.934087,1874,1995,-13.6
2025-05-13T14:47:30.033281,1874,1995,-13.6
2025-05-13T14:47:30.096627,1874,1995,-13.6
2025-05-13T14:47:30.175621,1874,1996,-13.71
2025-05-13T14:47:30.259877,1874,1996,-13.71
2025-05-13T14:47:30.294235,1874,1996,-13.71
2025-05-13T14:47:30.402665,1875,1996,-13.6
2025-05-13T14:47:30.439974,1875,1996,-13.6
2025-05-13T14:47:30.565425,1875,1996,-13.6
2025-05-13T14:47:30.572848,1875,1996,-13.6
2025-05-13T14:47:30.708976,1875,1998,-13.82
2025-05-13T14:47:30.718440,1875,1998,-13.82
2025-05-13T14:47:30.829623,1875,1998,-13.82
2025-05-13T14:47:30.883216,1875,1998,-13.82
2025-05-13T14:47:30.978117,1875,2000,-14.04
2025-05-13T14:47:31.040666,1875,2000,-14.04
2025-05-13T14:47:31.095174,1875,2000,-14.04
2025-05-13T14:47:31.203761,1875,2000,-14.04
2025-05-13T14:47:31.240585,1875,2001,-14.14
2025-05-13T14:47:31.347072,1874,2001,-14.25
2025-05-13T14:47:31.366075,1874,2001,-14.25
2025-05-13T14:47:31.506670,1874,2003,-14.25
2025-05-13T14:47:31.508151,1874,2003,-14.47
2025-05-13T14:47:31.626033,1874,2003,-14.47
2025-05-13T14:47:31.661863,1874,2003,-14.47
2025-05-13T14:47:31.774231,1874,2005,-14.68
2025-05-13T14:47:31.825702,1874,2005,-14.68
2025-05-13T14:47:31.895940,1874,2005,-14.68
2025-05-13T14:47:31.985340,1874,2005,-14.68
2025-05-13T14:47:32.042571,1874,2007,-14.9
2025-05-13T14:47:32.147000,1874,2007,-14.9
2025-05-13T14:47:32.160825,1874,2007,-14.9
2025-05-13T14:47:32.290631,1873,2007,-15.0
2025-05-13T14:47:32.306473,1873,2006,-14.9
2025-05-13T14:47:32.433673,1873,2006,-14.9
2025-05-13T14:47:32.447529,1873,2006,-14.9
2025-05-13T14:47:32.577185,1873,2007,-15.0
2025-05-13T14:47:32.611306,1874,2007,-14.9
2025-05-13T14:47:32.699106,1874,2007,-14.9
2025-05-13T14:47:32.770173,1874,2007,-14.9
2025-05-13T14:47:32.841852,1874,2007,-14.9
2025-05-13T14:47:32.929094,1875,2007,-14.79
2025-05-13T14:47:32.960427,1875,2007,-14.79
2025-05-13T14:47:33.093415,1875,2007,-14.79
2025-05-13T14:47:33.105922,1875,2008,-14.9
2025-05-13T14:47:33.232816,1876,2008,-14.9
2025-05-13T14:47:33.235937,1876,2008,-14.79
2025-05-13T14:47:33.376370,1876,2008,-14.79
2025-05-13T14:47:33.392983,1876,2008,-14.79
2025-05-13T14:47:33.498134,1876,2008,-14.79
2025-05-13T14:47:33.557042,1879,2008,-14.47
2025-05-13T14:47:33.646287,1879,2008,-14.47
2025-05-13T14:47:33.714637,1879,2008,-14.47
2025-05-13T14:47:33.767144,1879,2008,-14.47
2025-05-13T14:47:33.874459,1878,2008,-14.57
2025-05-13T14:47:33.913541,1878,2009,-14.68
2025-05-13T14:47:34.035407,1878,2009,-14.68
2025-05-13T14:47:34.036128,1878,2009,-14.68
2025-05-13T14:47:34.177634,1884,2010,-14.79
2025-05-13T14:47:34.178859,1884,2010,-14.14
2025-05-13T14:47:34.304802,1884,2010,-14.14
2025-05-13T14:47:34.335416,1884,2010,-14.14
2025-05-13T14:47:34.447349,1884,2010,-14.14
2025-05-13T14:47:34.498172,1892,2010,-13.28
2025-05-13T14:47:34.568948,1892,2010,-13.28
2025-05-13T14:47:34.657140,1892,2010,-13.28
2025-05-13T14:47:34.715173,1892,2008,-13.06
2025-05-13T14:47:34.805807,1899,2008,-12.3
2025-05-13T14:47:34.834472,1899,2008,-12.3
2025-05-13T14:47:34.965118,1899,2008,-12.3
2025-05-13T14:47:34.980544,1899,2004,-11.86
2025-05-13T14:47:35.107070,1899,2004,-11.86
2025-05-13T14:47:35.121573,1896,2004,-12.19
2025-05-13T14:47:35.246087,1896,1999,-11.64
2025-05-13T14:47:35.283133,1896,1999,-11.64
2025-05-13T14:47:35.373151,1896,1999,-11.64
2025-05-13T14:47:35.441981,1900,1999,-11.2
2025-05-13T14:47:35.516028,1900,1992,-10.43
2025-05-13T14:47:35.606366,1900,1992,-10.43
2025-05-13T14:47:35.634815,1900,1992,-10.43
2025-05-13T14:47:35.749627,1902,1992,-10.2
2025-05-13T14:47:35.779220,1902,1983,-9.2
2025-05-13T14:47:35.906411,1902,1983,-9.2
2025-05-13T14:47:35.907828,1902,1983,-9.2
2025-05-13T14:47:36.055056,1902,1974,-8.19
2025-05-13T14:47:36.063835,1903,1974,-8.08
2025-05-13T14:47:36.176354,1903,1974,-8.08
2025-05-13T14:47:36.226744,1903,1974,-8.08
2025-05-13T14:47:36.318578,1903,1964,-6.96
2025-05-13T14:47:36.391158,1901,1964,-7.18
2025-05-13T14:47:36.444714,1901,1964,-7.18
2025-05-13T14:47:36.549043,1901,1964,-7.18
2025-05-13T14:47:36.584642,1901,1954,-6.05
2025-05-13T14:47:36.692437,1899,1954,-6.28
2025-05-13T14:47:36.708722,1899,1954,-6.28
2025-05-13T14:47:36.850105,1899,1954,-6.28
2025-05-13T14:47:36.854082,1899,1945,-5.26
2025-05-13T14:47:36.981188,1899,1945,-5.26
2025-05-13T14:47:37.012235,1897,1945,-5.48
2025-05-13T14:47:37.124127,1897,1934,-4.23
2025-05-13T14:47:37.169658,1897,1934,-4.23
2025-05-13T14:47:37.245587,1897,1934,-4.23
2025-05-13T14:47:37.330813,1894,1934,-4.57
2025-05-13T14:47:37.387262,1894,1925,-3.55
2025-05-13T14:47:37.490272,1894,1925,-3.55
2025-05-13T14:47:37.512413,1894,1925,-3.55
2025-05-13T14:47:37.638486,1892,1925,-3.78
2025-05-13T14:47:37.652927,1892,1917,-2.86
2025-05-13T14:47:37.780115,1892,1917,-2.86
2025-05-13T14:47:37.811396,1892,1917,-2.86
2025-05-13T14:47:37.928568,1892,1908,-1.83
2025-05-13T14:47:37.957494,1890,1908,-2.06
2025-05-13T14:47:38.045981,1890,1908,-2.06
2025-05-13T14:47:38.114588,1890,1908,-2.06
2025-05-13T14:47:38.192974,1890,1898,-0.92
2025-05-13T14:47:38.278924,1889,1898,-1.03
2025-05-13T14:47:38.317216,1889,1898,-1.03
2025-05-13T14:47:38.438256,1889,1898,-1.03
2025-05-13T14:47:38.457914,1889,1888,0.11
2025-05-13T14:47:38.581457,1888,1888,0.0
2025-05-13T14:47:38.584766,1888,1888,0.0
2025-05-13T14:47:38.732435,1888,1878,1.15
2025-05-13T14:47:38.755281,1888,1878,1.15
2025-05-13T14:47:38.853557,1888,1878,1.15
2025-05-13T14:47:38.901705,1888,1878,1.15
2025-05-13T14:47:38.996437,1888,1869,2.18
2025-05-13T14:47:39.060126,1888,1869,2.18
2025-05-13T14:47:39.122001,1888,1869,2.18
2025-05-13T14:47:39.219340,1886,1869,1.95
2025-05-13T14:47:39.262744,1886,1862,2.75
2025-05-13T14:47:39.379779,1886,1862,2.75
2025-05-13T14:47:39.385176,1886,1862,2.75
2025-05-13T14:47:39.523191,1886,1862,2.75
2025-05-13T14:47:39.531111,1886,1853,3.78
2025-05-13T14:47:39.657926,1886,1853,3.78
2025-05-13T14:47:39.700969,1886,1853,3.78
2025-05-13T14:47:39.800446,1886,1845,4.69
2025-05-13T14:47:39.842150,1884,1845,4.46
2025-05-13T14:47:39.924699,1884,1845,4.46
2025-05-13T14:47:40.006285,1884,1845,4.46
2025-05-13T14:47:40.073125,1884,1838,5.26
2025-05-13T14:47:40.164515,1885,1838,5.37
2025-05-13T14:47:40.193387,1885,1838,5.37
2025-05-13T14:47:40.323234,1885,1838,5.37
2025-05-13T14:47:40.338429,1885,1834,5.82
2025-05-13T14:47:40.464928,1885,1834,5.82
